MF_GO_IDs,gene
GO:0015204,_ptg000006l_001937
GO:0015211,_ptg000008l_001083
GO:0015211,_ptg000018l_001704
GO:0015211,_ptg000018l_001699
GO:0015211,_ptg000018l_000311
GO:0015211,_ptg000018l_000312
GO:0015211,_ptg000018l_001705
GO:0015211,_ptg000004l_000756
GO:0015211,_ptg000025l_001182
GO:0015211,_ptg000018l_001703
GO:0015211,_ptg000018l_001706
GO:0015211,_ptg000001l_000165
GO:0015211,_ptg000014l_001405
GO:0015211,_ptg000008l_001080
GO:0015211,_ptg000007l_001504
GO:0015211,_ptg000001l_000164
GO:0015211,_ptg000018l_001702
GO:0015211,_ptg000008l_001081
GO:0015211,_ptg000018l_001701
GO:0015211,_ptg000024l_000172
GO:0015211,_ptg000004l_000755
GO:0015211,_ptg000008l_001082
GO:0015211,_ptg000008l_001084
GO:0015211,_ptg000006l_000300
GO:0015211,_ptg000014l_001404
GO:0015211,_ptg000018l_001700
GO:0015211,_ptg000020l_000820
GO:0015211,_ptg000016l_000983
GO:0015211,_ptg000018l_000427
GO:0015211,_ptg000018l_000548
GO:0015211,_ptg000016l_001094
GO:0015211,_ptg000018l_000313
GO:0015211,_ptg000018l_000314
GO:0015232,_ptg000280l_000004
GO:0015232,_ptg000016l_001639
GO:0015232,_ptg000034l_000028
GO:0015267,_ptg000023l_000857
GO:0015267,_ptg000025l_000320
GO:0015267,_ptg000023l_000149
GO:0015267,_ptg000019l_000357
GO:0015267,_ptg000023l_000862
GO:0015267,_ptg000023l_000855
GO:0015267,_ptg000010l_000056
GO:0015267,_ptg000023l_000864
GO:0015267,_ptg000008l_001030
GO:0015267,_ptg000018l_000864
GO:0015267,_ptg000018l_000863
GO:0015267,_ptg000006l_001230
GO:0015267,_ptg000014l_001579
GO:0015267,_ptg000020l_001252
GO:0015267,_ptg000010l_001201
GO:0015267,_ptg000003l_001086
GO:0015267,_ptg000002l_000296
GO:0015267,_ptg000007l_001313
GO:0015267,_ptg000008l_001404
GO:0015267,_ptg000018l_001587
GO:0015267,_ptg000023l_000861
GO:0015267,_ptg000014l_000198
GO:0015267,_ptg000006l_000585
GO:0015267,_ptg000020l_000807
GO:0015267,_ptg000023l_000854
GO:0015267,_ptg000008l_001405
GO:0015267,_ptg000010l_002856
GO:0015267,_ptg000020l_001254
GO:0015267,_ptg000025l_001139
GO:0015267,_ptg000001l_000764
GO:0015267,_ptg000010l_001647
GO:0015267,_ptg000002l_000297
GO:0015267,_ptg000007l_001336
GO:0015267,_ptg000018l_001562
GO:0015267,_ptg000002l_000532
GO:0015267,_ptg000010l_002578
GO:0015267,_ptg000001l_001277
GO:0015267,_ptg000014l_000495
GO:0015267,_ptg000007l_000338
GO:0015267,_ptg000038l_000463
GO:0015267,_ptg000018l_001650
GO:0015267,_ptg000023l_000856
GO:0015267,_ptg000001l_000766
GO:0015267,_ptg000020l_000196
GO:0015267,_ptg000011l_000042
GO:0015267,_ptg000027l_000701
GO:0015267,_ptg000023l_000863
GO:0015267,_ptg000020l_001253
GO:0015267,_ptg000010l_000189
GO:0015267,_ptg000006l_002012
GO:0015267,_ptg000010l_000217
GO:0015267,_ptg000023l_000867
GO:0015267,_ptg000007l_001048
GO:0015267,_ptg000010l_000893
GO:0015267,_ptg000006l_002262
GO:0015267,_ptg000038l_000420
GO:0015267,_ptg000006l_001197
GO:0015267,_ptg000023l_000860
GO:0015267,_ptg000018l_001063
GO:0015267,_ptg000038l_000305
GO:0015267,_ptg000018l_001125
GO:0015267,_ptg000011l_000081
GO:0015267,_ptg000001l_001061
GO:0015267,_ptg000025l_000969
GO:0015276,_ptg000038l_000484
GO:0015276,_ptg000008l_000524
GO:0015276,_ptg000016l_001832
GO:0015276,_ptg000023l_000028
GO:0015276,_ptg000016l_001831
GO:0015276,_ptg000010l_002638
GO:0015276,_ptg000010l_002642
GO:0015276,_ptg000007l_000266
GO:0015276,_ptg000010l_001519
GO:0015276,_ptg000006l_001127
GO:0015276,_ptg000010l_001520
GO:0015276,_ptg000025l_001170
GO:0015276,_ptg000001l_000320
GO:0015276,_ptg000010l_002635
GO:0015276,_ptg000010l_002636
GO:0015276,_ptg000001l_002026
GO:0015293,_ptg000014l_000240
GO:0015293,_ptg000014l_000239
GO:0015293,_ptg000014l_000241
GO:0015293,_ptg000007l_001565
GO:0015293,_ptg000004l_000651
GO:0015297,_ptg000007l_000758
GO:0015297,_ptg000014l_001233
GO:0015297,_ptg000004l_000614
GO:0015297,_ptg000008l_001478
GO:0015297,_ptg000014l_001503
GO:0015297,_ptg000008l_001520
GO:0015297,_ptg000025l_000986
GO:0015297,_ptg000018l_001464
GO:0015297,_ptg000006l_002228
GO:0015297,_ptg000010l_002050
GO:0015297,_ptg000006l_001081
GO:0015297,_ptg000038l_000645
GO:0015297,_ptg000003l_000811
GO:0015297,_ptg000003l_000961
GO:0015297,_ptg000027l_001124
GO:0015297,_ptg000006l_000746
GO:0015297,_ptg000006l_002192
GO:0015297,_ptg000016l_001203
GO:0015297,_ptg000025l_000342
GO:0015297,_ptg000019l_000963
GO:0015297,_ptg000007l_001151
GO:0015297,_ptg000025l_000988
GO:0015297,_ptg000025l_000987
GO:0015297,_ptg000016l_001829
GO:0015297,_ptg000038l_000646
GO:0015297,_ptg000007l_000740
GO:0015297,_ptg000027l_000219
GO:0015297,_ptg000007l_001343
GO:0015297,_ptg000016l_001173
GO:0015297,_ptg000016l_001204
GO:0015297,_ptg000010l_000600
GO:0015297,_ptg000010l_001742
GO:0015297,_ptg000006l_001236
GO:0015297,_ptg000006l_001191
GO:0015297,_ptg000003l_000224
GO:0015297,_ptg000007l_000738
GO:0015297,_ptg000007l_000964
GO:0015297,_ptg000027l_000218
GO:0015297,_ptg000002l_000433
GO:0015299,_ptg000007l_000019
GO:0015299,_ptg000012l_000149
GO:0015299,_ptg000020l_001420
GO:0015299,_ptg000006l_000226
GO:0015299,_ptg000011l_000159
GO:0015299,_ptg000020l_000103
GO:0015299,_ptg000003l_000314
GO:0015299,_ptg000018l_000787
GO:0015299,_ptg000018l_000489
GO:0015299,_ptg000018l_000358
GO:0015299,_ptg000020l_001301
GO:0015299,_ptg000006l_000074
GO:0015299,_ptg000008l_000014
GO:0015299,_ptg000006l_001257
GO:0015299,_ptg000020l_000679
GO:0015299,_ptg000010l_002439
GO:0015299,_ptg000006l_000926
GO:0015299,_ptg000010l_000212
GO:0015299,_ptg000008l_000425
GO:0015299,_ptg000003l_000691
GO:0015299,_ptg000014l_000677
GO:0015299,_ptg000006l_000075
GO:0015299,_ptg000006l_001726
GO:0015299,_ptg000020l_001710
GO:0015299,_ptg000001l_001368
GO:0015299,_ptg000016l_000736
GO:0015299,_ptg000023l_000249
GO:0015299,_ptg000012l_000150
GO:0015299,_ptg000014l_000483
GO:0015299,_ptg000020l_000348
GO:0015299,_ptg000007l_000865
GO:0015299,_ptg000019l_000254
GO:0015299,_ptg000003l_000037
GO:0015369,_ptg000018l_000673
GO:0015369,_ptg000004l_000694
GO:0015369,_ptg000020l_001570
GO:0015369,_ptg000016l_002060
GO:0015385,_ptg000020l_001671
GO:0015450,_ptg000010l_002123
GO:0015450,_ptg000011l_000478
GO:0015450,_ptg000014l_000120
GO:0015450,_ptg000023l_000760
GO:0015631,_ptg000023l_000797
GO:0015631,_ptg000006l_001501
GO:0015930,_ptg000010l_002317
GO:0016149,_ptg000027l_001366
GO:0016149,_ptg000014l_000807
GO:0016151,_ptg000008l_001484
GO:0016151,_ptg000010l_002427
GO:0016151,_ptg000008l_001483
GO:0016151,_ptg000008l_000412
GO:0016151,_ptg000027l_001171
GO:0016157,_ptg000016l_000712
GO:0016157,_ptg000004l_000464
GO:0016157,_ptg000009l_000376
GO:0016157,_ptg000016l_000713
GO:0016157,_ptg000010l_000844
GO:0016157,_ptg000008l_000788
GO:0016157,_ptg000016l_001398
GO:0016157,_ptg000006l_001577
GO:0016161,_ptg000006l_002042
GO:0016161,_ptg000019l_000250
GO:0016161,_ptg000006l_001397
GO:0016161,_ptg000006l_001157
GO:0016161,_ptg000006l_001396
GO:0016161,_ptg000006l_001398
GO:0016161,_ptg000009l_000645
GO:0016161,_ptg000016l_001849
GO:0016161,_ptg000006l_000032
GO:0016161,_ptg000014l_001244
GO:0016168,_ptg000654l_000002
GO:0016168,_ptg000959l_000014
GO:0016168,_ptg000731l_000008
GO:0016168,_ptg000731l_000007
GO:0016168,_ptg000325l_000007
GO:0016168,_ptg000001l_000454
GO:0016168,_ptg000001l_000639
GO:0016168,_ptg000037l_000029
GO:0016168,_ptg000010l_002938
GO:0016168,_ptg000019l_000240
GO:0016168,_ptg000663l_000019
GO:0016168,_ptg000414l_000020
GO:0016168,_ptg000001l_000631
GO:0016168,_ptg000301l_000024
GO:0016168,_ptg000016l_001513
GO:0016168,_ptg000435l_000034
GO:0016168,_ptg000807l_000019
GO:0016168,_ptg000002l_000162
GO:0016168,_ptg000003l_000109
GO:0016168,_ptg000301l_000022
GO:0016168,_ptg000010l_002934
GO:0016168,_ptg000965l_000014
GO:0016168,_ptg000807l_000020
GO:0016168,_ptg000324l_000001
GO:0016168,_ptg000297l_000013
GO:0016168,_ptg000016l_002034
GO:0016168,_ptg001038l_000011
GO:0016168,_ptg000201l_000008
GO:0016168,_ptg000358l_000012
GO:0016168,_ptg001102l_000017
GO:0016168,_ptg000019l_001275
GO:0016168,_ptg000321l_000012
GO:0016168,_ptg000165l_000012
GO:0016168,_ptg000117l_000001
GO:0016168,_ptg000164l_000012
GO:0016168,_ptg000146l_000028
GO:0016168,_ptg000001l_000638
GO:0016168,_ptg000192l_000001
GO:0016168,_ptg000078l_000001
GO:0016168,_ptg000287l_000011
GO:0016168,_ptg000709l_000001
GO:0016168,_ptg000731l_000006
GO:0016168,_ptg000301l_000023
GO:0016168,_ptg000788l_000020
GO:0016168,_ptg000095l_000003
GO:0016168,_ptg000002l_000378
GO:0016168,_ptg000448l_000003
GO:0016168,_ptg001077l_000001
GO:0016168,_ptg000297l_000012
GO:0016168,_ptg000921l_000013
GO:0016168,_ptg000019l_001274
GO:0016168,_ptg000421l_000009
GO:0016168,_ptg000321l_000013
GO:0016168,_ptg000240l_000002
GO:0016168,_ptg000008l_000022
GO:0016168,_ptg000008l_000023
GO:0016168,_ptg000324l_000002
GO:0016168,_ptg000880l_000001
GO:0016168,_ptg000676l_000018
GO:0016168,_ptg000106l_000008
GO:0016168,_ptg000122l_000001
GO:0016168,_ptg000168l_000012
GO:0016168,_ptg000251l_000001
GO:0016168,_ptg001074l_000005
GO:0016168,_ptg001010l_000009
GO:0016168,_ptg000876l_000001
GO:0016168,_ptg000812l_000001
GO:0016168,_ptg000909l_000009
GO:0016168,_ptg000309l_000015
GO:0016168,_ptg000940l_000008
GO:0016168,_ptg000111l_000001
GO:0016168,_ptg000979l_000001
GO:0016168,_ptg000560l_000018
GO:0016168,_ptg000895l_000007
GO:0016168,_ptg000792l_000011
GO:0016168,_ptg000890l_000021
GO:0016168,_ptg000400l_000007
GO:0016168,_ptg000807l_000011
GO:0016168,_ptg000096l_000018
GO:0016168,_ptg001114l_000010
GO:0016168,_ptg000376l_000015
GO:0016168,_ptg000343l_000007
GO:0016168,_ptg000457l_000001
GO:0016168,_ptg000703l_000012
GO:0016168,_ptg000223l_000021
GO:0016168,_ptg000190l_000012
GO:0016168,_ptg000774l_000010
GO:0016168,_ptg000497l_000001
GO:0016168,_ptg001063l_000014
GO:0016168,_ptg000961l_000003
GO:0016168,_ptg000525l_000007
GO:0016168,_ptg000081l_000001
GO:0016168,_ptg000928l_000021
GO:0016168,_ptg000206l_000027
GO:0016168,_ptg000650l_000001
GO:0016168,_ptg000103l_000007
GO:0016168,_ptg000567l_000001
GO:0016168,_ptg000476l_000001
GO:0016168,_ptg000695l_000007
GO:0016168,_ptg000267l_000020
GO:0016168,_ptg000552l_000001
GO:0016168,_ptg000618l_000016
GO:0016168,_ptg000800l_000001
GO:0016168,_ptg000701l_000014
GO:0016168,_ptg000299l_000007
GO:0016168,_ptg001028l_000001
GO:0016168,_ptg000318l_000001
GO:0016168,_ptg000831l_000008
GO:0016168,_ptg000502l_000018
GO:0016168,_ptg000671l_000017
GO:0016168,_ptg000591l_000010
GO:0016168,_ptg001031l_000001
GO:0016168,_ptg000613l_000010
GO:0016168,_ptg000643l_000009
GO:0016168,_ptg000968l_000001
GO:0016168,_ptg000015l_000047
GO:0016168,_ptg000174l_000006
GO:0016168,_ptg000488l_000006
GO:0016168,_ptg000019l_000301
GO:0016168,_ptg000981l_000001
GO:0016168,_ptg000831l_000001
GO:0016168,_ptg000569l_000020
GO:0016168,_ptg000689l_000001
GO:0016168,_ptg000167l_000012
GO:0016168,_ptg000825l_000001
GO:0016168,_ptg000276l_000001
GO:0016168,_ptg000192l_000009
GO:0016168,_ptg000325l_000001
GO:0016168,_ptg000927l_000011
GO:0016168,_ptg001096l_000007
GO:0016168,_ptg000789l_000001
GO:0016168,_ptg000829l_000022
GO:0016168,_ptg001060l_000013
GO:0016168,_ptg000537l_000001
GO:0016168,_ptg000652l_000001
GO:0016168,_ptg000586l_000001
GO:0016168,_ptg000256l_000015
GO:0016168,_ptg000539l_000001
GO:0016168,_ptg000937l_000001
GO:0016168,_ptg000838l_000003
GO:0016168,_ptg000555l_000003
GO:0016168,_ptg000015l_000039
GO:0016168,_ptg000603l_000005
GO:0016168,_ptg001053l_000001
GO:0016168,_ptg000824l_000001
GO:0016168,_ptg000757l_000014
GO:0016168,_ptg000084l_000014
GO:0016168,_ptg000722l_000008
GO:0016168,_ptg000842l_000008
GO:0016168,_ptg000735l_000001
GO:0016168,_ptg000331l_000011
GO:0016168,_ptg000057l_000007
GO:0016168,_ptg000221l_000011
GO:0016168,_ptg000554l_000009
GO:0016168,_ptg000007l_001321
GO:0016168,_ptg000245l_000005
GO:0016168,_ptg000964l_000009
GO:0016168,_ptg000553l_000005
GO:0016168,_ptg000285l_000008
GO:0016168,_ptg001084l_000010
GO:0016168,_ptg000630l_000022
GO:0016168,_ptg000443l_000001
GO:0016168,_ptg000201l_000001
GO:0016168,_ptg000711l_000010
GO:0016168,_ptg000708l_000001
GO:0016168,_ptg000483l_000014
GO:0016168,_ptg000584l_000023
GO:0016168,_ptg000894l_000001
GO:0016168,_ptg000585l_000001
GO:0016168,_ptg001079l_000001
GO:0016168,_ptg000368l_000001
GO:0016168,_ptg000238l_000008
GO:0016168,_ptg000840l_000010
GO:0016168,_ptg000183l_000008
GO:0016168,_ptg000010l_002930
GO:0016168,_ptg000571l_000018
GO:0016168,_ptg000680l_000001
GO:0016168,_ptg000728l_000015
GO:0016168,_ptg000712l_000012
GO:0016168,_ptg000416l_000021
GO:0016168,_ptg000019l_001356
GO:0016168,_ptg000980l_000008
GO:0016168,_ptg000349l_000009
GO:0016168,_ptg000745l_000013
GO:0016168,_ptg000563l_000027
GO:0016168,_ptg000787l_000007
GO:0016168,_ptg000775l_000001
GO:0016168,_ptg000389l_000015
GO:0016168,_ptg000748l_000008
GO:0016168,_ptg000707l_000003
GO:0016168,_ptg001037l_000011
GO:0016168,_ptg000370l_000009
GO:0016168,_ptg000864l_000001
GO:0016168,_ptg000338l_000009
GO:0016168,_ptg000644l_000001
GO:0016168,_ptg000193l_000001
GO:0016168,_ptg000206l_000020
GO:0016168,_ptg000612l_000001
GO:0016168,_ptg000693l_000001
GO:0016168,_ptg000832l_000006
GO:0016168,_ptg000455l_000011
GO:0016168,_ptg000659l_000016
GO:0016168,_ptg000926l_000001
GO:0016168,_ptg000858l_000008
GO:0016168,_ptg000140l_000001
GO:0016168,_ptg000152l_000001
GO:0016168,_ptg001029l_000001
GO:0016168,_ptg000867l_000001
GO:0016168,_ptg000907l_000001
GO:0016168,_ptg001018l_000001
GO:0016168,_ptg000556l_000001
GO:0016168,_ptg001078l_000001
GO:0016168,_ptg000850l_000001
GO:0016168,_ptg000874l_000009
GO:0016168,_ptg000490l_000001
GO:0016168,_ptg000315l_000010
GO:0016168,_ptg000219l_000012
GO:0016168,_ptg000202l_000001
GO:0016168,_ptg000292l_000008
GO:0016168,_ptg000456l_000011
GO:0016168,_ptg000480l_000007
GO:0016168,_ptg000366l_000009
GO:0016168,_ptg000633l_000003
GO:0016168,_ptg000606l_000006
GO:0016168,_ptg000119l_000001
GO:0016168,_ptg000590l_000013
GO:0016168,_ptg000379l_000025
GO:0016168,_ptg000211l_000006
GO:0016168,_ptg000090l_000015
GO:0016168,_ptg000679l_000001
GO:0016168,_ptg000089l_000001
GO:0016168,_ptg000427l_000001
GO:0016168,_ptg000429l_000001
GO:0016168,_ptg000277l_000009
GO:0016168,_ptg000862l_000012
GO:0016168,_ptg000302l_000001
GO:0016168,_ptg001033l_000012
GO:0016168,_ptg000771l_000001
GO:0016168,_ptg000244l_000010
GO:0016168,_ptg000224l_000001
GO:0016168,_ptg000599l_000010
GO:0016168,_ptg000042l_000048
GO:0016168,_ptg000541l_000017
GO:0016168,_ptg001032l_000006
GO:0016168,_ptg000109l_000009
GO:0016168,_ptg001110l_000001
GO:0016168,_ptg000265l_000001
GO:0016168,_ptg000710l_000001
GO:0016168,_ptg000125l_000006
GO:0016168,_ptg000472l_000001
GO:0016168,_ptg000799l_000019
GO:0016168,_ptg000681l_000001
GO:0016168,_ptg000822l_000001
GO:0016168,_ptg000068l_000014
GO:0016168,_ptg000026l_000021
GO:0016168,_ptg001100l_000001
GO:0016168,_ptg000095l_000009
GO:0016168,_ptg000639l_000008
GO:0016168,_ptg000685l_000006
GO:0016168,_ptg000482l_000011
GO:0016168,_ptg000346l_000007
GO:0016168,_ptg000524l_000001
GO:0016168,_ptg001005l_000001
GO:0016168,_ptg000550l_000001
GO:0016168,_ptg000202l_000008
GO:0016168,_ptg000241l_000011
GO:0016168,_ptg000353l_000011
GO:0016168,_ptg000686l_000001
GO:0016168,_ptg000535l_000007
GO:0016168,_ptg000557l_000001
GO:0016168,_ptg000948l_000023
GO:0016168,_ptg000523l_000011
GO:0016168,_ptg000802l_000001
GO:0016168,_ptg000671l_000010
GO:0016168,_ptg000144l_000014
GO:0016168,_ptg000059l_000001
GO:0016168,_ptg000446l_000001
GO:0016168,_ptg000694l_000009
GO:0016168,_ptg000583l_000018
GO:0016168,_ptg000127l_000014
GO:0016168,_ptg000816l_000010
GO:0016168,_ptg000870l_000001
GO:0016168,_ptg001040l_000008
GO:0016168,_ptg000148l_000008
GO:0016168,_ptg000257l_000008
GO:0016168,_ptg000417l_000001
GO:0016168,_ptg000627l_000001
GO:0016168,_ptg000568l_000001
GO:0016168,_ptg000527l_000005
GO:0016168,_ptg000954l_000001
GO:0016168,_ptg000900l_000001
GO:0016168,_ptg000500l_000010
GO:0016168,_ptg001020l_000007
GO:0016168,_ptg000291l_000015
GO:0016168,_ptg000003l_001055
GO:0016168,_ptg000081l_000008
GO:0016168,_ptg000290l_000009
GO:0016168,_ptg000669l_000020
GO:0016168,_ptg000813l_000001
GO:0016168,_ptg000401l_000004
GO:0016168,_ptg000487l_000010
GO:0016168,_ptg000547l_000006
GO:0016168,_ptg000310l_000001
GO:0016168,_ptg000461l_000016
GO:0016168,_ptg001070l_000001
GO:0016168,_ptg000207l_000023
GO:0016168,_ptg000320l_000011
GO:0016168,_ptg000784l_000001
GO:0016168,_ptg000596l_000001
GO:0016168,_ptg000770l_000020
GO:0016168,_ptg000887l_000008
GO:0016168,_ptg000250l_000010
GO:0016168,_ptg000985l_000001
GO:0016168,_ptg000855l_000010
GO:0016168,_ptg000036l_000001
GO:0016168,_ptg000470l_000018
GO:0016168,_ptg000691l_000001
GO:0016168,_ptg000381l_000001
GO:0016168,_ptg000617l_000010
GO:0016168,_ptg000197l_000010
GO:0016168,_ptg000804l_000007
GO:0016168,_ptg000597l_000005
GO:0016168,_ptg000459l_000010
GO:0016168,_ptg000075l_000026
GO:0016168,_ptg000162l_000004
GO:0016168,_ptg000698l_000006
GO:0016168,_ptg000629l_000013
GO:0016168,_ptg000019l_000266
GO:0016168,_ptg000920l_000005
GO:0016168,_ptg001115l_000001
GO:0016168,_ptg000509l_000007
GO:0016168,_ptg000704l_000009
GO:0016168,_ptg000886l_000001
GO:0016168,_ptg000882l_000001
GO:0016168,_ptg001027l_000001
GO:0016168,_ptg000697l_000013
GO:0016168,_ptg000931l_000017
GO:0016168,_ptg000032l_000012
GO:0016168,_ptg000501l_000009
GO:0016168,_ptg000679l_000009
GO:0016168,_ptg000293l_000006
GO:0016168,_ptg000716l_000008
GO:0016168,_ptg000853l_000008
GO:0016168,_ptg000763l_000013
GO:0016168,_ptg000072l_000005
GO:0016168,_ptg000670l_000017
GO:0016168,_ptg000478l_000001
GO:0016168,_ptg000311l_000027
GO:0016168,_ptg000682l_000001
GO:0016168,_ptg000540l_000001
GO:0016168,_ptg000270l_000001
GO:0016168,_ptg001072l_000005
GO:0016168,_ptg000873l_000007
GO:0016168,_ptg001011l_000001
GO:0016168,_ptg000732l_000013
GO:0016168,_ptg000781l_000007
GO:0016168,_ptg000600l_000011
GO:0016168,_ptg000046l_000011
GO:0016168,_ptg000609l_000001
GO:0016168,_ptg000002l_000368
GO:0016168,_ptg000008l_001559
GO:0016168,_ptg000635l_000007
GO:0016168,_ptg000692l_000021
GO:0016168,_ptg000736l_000001
GO:0016168,_ptg000678l_000001
GO:0016168,_ptg001014l_000015
GO:0016168,_ptg000622l_000001
GO:0016168,_ptg000558l_000007
GO:0016168,_ptg000213l_000013
GO:0016168,_ptg000002l_000381
GO:0016168,_ptg000002l_000387
GO:0016168,_ptg000705l_000010
GO:0016168,_ptg000834l_000015
GO:0016168,_ptg000780l_000009
GO:0016168,_ptg000746l_000012
GO:0016168,_ptg000435l_000033
GO:0016168,_ptg000972l_000001
GO:0016168,_ptg000934l_000009
GO:0016168,_ptg000344l_000001
GO:0016168,_ptg000212l_000001
GO:0016168,_ptg000357l_000008
GO:0016168,_ptg000428l_000007
GO:0016168,_ptg000921l_000020
GO:0016168,_ptg000317l_000001
GO:0016168,_ptg000079l_000001
GO:0016168,_ptg000479l_000010
GO:0016168,_ptg000235l_000006
GO:0016168,_ptg000570l_000008
GO:0016168,_ptg000654l_000009
GO:0016168,_ptg000481l_000010
GO:0016168,_ptg000205l_000021
GO:0016168,_ptg000549l_000015
GO:0016168,_ptg000604l_000028
GO:0016168,_ptg000817l_000001
GO:0016168,_ptg000751l_000007
GO:0016168,_ptg000744l_000001
GO:0016168,_ptg001012l_000001
GO:0016168,_ptg000268l_000016
GO:0016168,_ptg000563l_000007
GO:0016168,_ptg000581l_000007
GO:0016168,_ptg000942l_000001
GO:0016168,_ptg000530l_000007
GO:0016168,_ptg000184l_000007
GO:0016168,_ptg000548l_000008
GO:0016168,_ptg000195l_000001
GO:0016168,_ptg000463l_000007
GO:0016168,_ptg000230l_000012
GO:0016168,_ptg000041l_000001
GO:0016168,_ptg000513l_000011
GO:0016168,_ptg000516l_000015
GO:0016168,_ptg000587l_000001
GO:0016168,_ptg000101l_000001
GO:0016168,_ptg000614l_000017
GO:0016168,_ptg000798l_000001
GO:0016168,_ptg000532l_000001
GO:0016168,_ptg000440l_000002
GO:0016168,_ptg000229l_000013
GO:0016168,_ptg000569l_000028
GO:0016168,_ptg000289l_000009
GO:0016168,_ptg000314l_000010
GO:0016168,_ptg001068l_000001
GO:0016168,_ptg000271l_000001
GO:0016168,_ptg000963l_000001
GO:0016168,_ptg000529l_000014
GO:0016168,_ptg000632l_000016
GO:0016168,_ptg000185l_000001
GO:0016168,_ptg000823l_000001
GO:0016168,_ptg000545l_000016
GO:0016168,_ptg000414l_000019
GO:0016168,_ptg000506l_000017
GO:0016168,_ptg000254l_000001
GO:0016168,_ptg000932l_000001
GO:0016168,_ptg001099l_000010
GO:0016168,_ptg000616l_000013
GO:0016168,_ptg000359l_000001
GO:0016209,_ptg000007l_000656
GO:0016251,_ptg000016l_002282
GO:0016274,_ptg000001l_001773
GO:0016274,_ptg000018l_000038
GO:0016274,_ptg000023l_000627
GO:0016274,_ptg000006l_001771
GO:0016274,_ptg000008l_001587
GO:0016274,_ptg000004l_000297
GO:0016274,_ptg000006l_001766
GO:0016274,_ptg000003l_000868
